kind,manifest_file,project_name,package,version,source_kind,source
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,annotated-types,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,anyio,4.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,appnope,0.1.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,argon2-cffi,25.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,argon2-cffi-bindings,25.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,arrow,1.4.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,asttokens,3.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,async-lru,2.0.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,attrs,25.4.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,babel,2.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,backports-asyncio-runner,1.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,beautifulsoup4,4.14.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,bleach,6.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,blockbuster,1.5.26,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,certifi,2025.11.12,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,cffi,2.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,charset-normalizer,3.4.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,colorama,0.4.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,comm,0.2.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,debugpy,1.8.17,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,decorator,5.2.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,defusedxml,0.7.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,exceptiongroup,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,execnet,2.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,executing,2.2.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,fastjsonschema,2.21.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,forbiddenfruit,0.1.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,fqdn,1.5.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,freezegun,1.5.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,grandalf,0.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,h11,0.16.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,httpcore,1.0.9,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,httpx,0.28.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,idna,3.11,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,iniconfig,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ipykernel,7.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ipython,8.37.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ipython,9.8.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ipython-pygments-lexers,1.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ipywidgets,8.1.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,isoduration,20.11.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jedi,0.19.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jinja2,3.1.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,json5,0.12.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jsonpatch,1.33,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jsonpointer,3.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jsonschema,4.25.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jsonschema-specifications,2025.9.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter,1.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-client,8.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-console,6.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-core,5.9.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-events,0.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-lsp,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-server,2.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyter-server-terminals,0.5.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyterlab,4.5.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyterlab-pygments,0.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyterlab-server,2.28.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,jupyterlab-widgets,3.0.16,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,langchain-core,1.2.11,editable,.
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,langchain-tests,1.1.5,directory,../standard-tests
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,langchain-text-splitters,1.1.0,directory,../text-splitters
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,langsmith,0.7.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,lark,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,librt,0.7.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,markdown-it-py,4.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,markupsafe,3.0.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,matplotlib-inline,0.2.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,mdurl,0.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,mistune,3.1.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,mypy,1.19.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,mypy-extensions,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,nbclient,0.10.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,nbconvert,7.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,nbformat,5.10.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,nest-asyncio,1.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,notebook,7.5.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,notebook-shim,0.2.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,numpy,2.2.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,numpy,2.3.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,orjson,3.11.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,overrides,7.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,packaging,26.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pandocfilters,1.5.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,parso,0.8.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pathspec,0.12.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pexpect,4.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,platformdirs,4.5.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pluggy,1.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,prometheus-client,0.23.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,prompt-toolkit,3.0.52,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,psutil,7.1.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ptyprocess,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pure-eval,0.2.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,py-cpuinfo,9.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pycparser,2.23,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pydantic,2.12.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pydantic-core,2.41.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pygments,2.19.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pyparsing,3.2.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest,9.0.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-asyncio,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-benchmark,5.2.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-codspeed,4.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-mock,3.15.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-recording,0.13.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-socket,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-watcher,0.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pytest-xdist,3.8.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,python-dateutil,2.9.0.post0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,python-json-logger,4.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pywinpty,3.0.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pyyaml,6.0.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,pyzmq,27.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,referencing,0.37.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,requests,2.32.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,requests-toolbelt,1.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,responses,0.25.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,rfc3339-validator,0.1.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,rfc3986-validator,0.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,rfc3987-syntax,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,rich,14.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,rpds-py,0.30.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,ruff,0.15.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,send2trash,1.8.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,setuptools,82.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,six,1.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,soupsieve,2.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,stack-data,0.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,syrupy,5.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,tenacity,9.1.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,terminado,0.18.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,tinycss2,1.4.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,tomli,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,tornado,6.5.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,traitlets,5.14.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,types-pyyaml,6.0.12.20250915,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,types-requests,2.32.4.20260107,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,typing-extensions,4.15.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,typing-inspection,0.4.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,tzdata,2025.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,uri-template,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,urllib3,2.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,uuid-utils,0.14.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,vcrpy,8.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,watchdog,6.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,wcwidth,0.2.14,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,webcolors,25.10.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,webencodings,0.5.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,websocket-client,1.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,widgetsnbextension,4.0.15,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,wrapt,2.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,xxhash,3.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/core/uv.lock,langchain-core,zstandard,0.25.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,aiohappyeyeballs,2.6.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,aiohttp,3.13.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,aiosignal,1.4.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,annotated-doc,0.0.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,annotated-types,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,anthropic,0.79.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,anyio,4.11.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,appnope,0.1.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,argon2-cffi,25.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,argon2-cffi-bindings,25.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,arrow,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,asttokens,3.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,async-lru,2.0.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,async-timeout,4.0.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,asyncstdlib,3.13.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,attrs,25.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,babel,2.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,backports-asyncio-runner,1.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,beautifulsoup4,4.13.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,betterproto,2.0.0b7,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,black,25.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,bleach,6.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,boto3,1.42.39,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,botocore,1.42.39,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,bottleneck,1.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,cassandra-driver,3.29.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,cassio,0.1.10,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,certifi,2025.8.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,cffi,2.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,charset-normalizer,3.4.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,click,8.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,colorama,0.4.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,comm,0.2.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,coverage,7.10.7,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,cryptography,46.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,debugpy,1.8.17,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,decorator,5.2.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,defusedxml,0.7.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,distro,1.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,docstring-parser,0.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,exceptiongroup,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,execnet,2.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,executing,2.2.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,fastapi,0.128.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,fastjsonschema,2.21.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,filelock,3.20.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,filetype,1.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,fireworks-ai,0.16.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,fqdn,1.5.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,freezegun,1.5.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,frozenlist,1.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,fsspec,2025.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,geomet,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-api-core,2.25.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-auth,2.48.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-cloud-aiplatform,1.117.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-cloud-bigquery,3.38.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-cloud-core,2.4.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-cloud-resource-manager,1.14.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-cloud-storage,2.19.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-cloud-vectorsearch,0.4.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-crc32c,1.7.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-genai,1.62.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,google-resumable-media,2.7.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,googleapis-common-protos,1.70.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,greenlet,3.2.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,groq,0.32.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,grpc-google-iam-v1,0.14.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,grpcio,1.75.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,grpcio,1.78.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,grpcio-status,1.75.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,grpclib,0.4.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,h11,0.16.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain/uv.lock,langchain-classic,h2,4.3.0,registry,https://pypi.org/simple
