ecosystem,name,version,direct,dev,purl,manifest
npm,@jridgewell/sourcemap-codec,1.5.5,false,true,pkg:npm/%40jridgewell/sourcemap-codec@1.5.5,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@jridgewell/trace-mapping,0.3.30,false,true,pkg:npm/%40jridgewell/trace-mapping@0.3.30,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@napi-rs/wasm-runtime,0.2.12,false,true,pkg:npm/%40napi-rs/wasm-runtime@0.2.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@popperjs/core,2.11.8,false,false,pkg:npm/%40popperjs/core@2.11.8,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-android-arm-eabi,4.46.3,false,true,pkg:npm/%40rollup/rollup-android-arm-eabi@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-android-arm64,4.46.3,false,true,pkg:npm/%40rollup/rollup-android-arm64@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-darwin-arm64,4.46.3,false,true,pkg:npm/%40rollup/rollup-darwin-arm64@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-darwin-x64,4.46.3,false,true,pkg:npm/%40rollup/rollup-darwin-x64@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-freebsd-arm64,4.46.3,false,true,pkg:npm/%40rollup/rollup-freebsd-arm64@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-freebsd-x64,4.46.3,false,true,pkg:npm/%40rollup/rollup-freebsd-x64@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-arm-gnueabihf,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-arm-gnueabihf@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-arm-musleabihf,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-arm-musleabihf@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-arm64-gnu,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-arm64-gnu@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-arm64-musl,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-arm64-musl@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-loongarch64-gnu,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-loongarch64-gnu@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-ppc64-gnu,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-ppc64-gnu@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-riscv64-gnu,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-riscv64-gnu@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-riscv64-musl,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-riscv64-musl@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-s390x-gnu,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-s390x-gnu@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-x64-gnu,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-x64-gnu@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-linux-x64-musl,4.46.3,false,true,pkg:npm/%40rollup/rollup-linux-x64-musl@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-win32-arm64-msvc,4.46.3,false,true,pkg:npm/%40rollup/rollup-win32-arm64-msvc@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-win32-ia32-msvc,4.46.3,false,true,pkg:npm/%40rollup/rollup-win32-ia32-msvc@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@rollup/rollup-win32-x64-msvc,4.46.3,false,true,pkg:npm/%40rollup/rollup-win32-x64-msvc@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@shikijs/core,3.13.0,false,false,pkg:npm/%40shikijs/core@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@shikijs/engine-javascript,3.13.0,false,false,pkg:npm/%40shikijs/engine-javascript@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@shikijs/engine-oniguruma,3.13.0,false,false,pkg:npm/%40shikijs/engine-oniguruma@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
