ecosystem,name,version,direct,dev,purl,manifest
npm,form-data,4.0.5,false,true,pkg:npm/form-data@4.0.5,languages/php/project/coolify/package-lock.json
npm,fsevents,2.3.3,false,true,pkg:npm/fsevents@2.3.3,languages/php/project/coolify/package-lock.json
npm,function-bind,1.1.2,false,false,pkg:npm/function-bind@1.1.2,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,function-bind,1.1.2,false,true,pkg:npm/function-bind@1.1.2,languages/php/project/coolify/package-lock.json
npm,get-intrinsic,1.3.0,false,false,pkg:npm/get-intrinsic@1.3.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,get-intrinsic,1.3.0,false,true,pkg:npm/get-intrinsic@1.3.0,languages/php/project/coolify/package-lock.json
npm,get-proto,1.0.1,false,false,pkg:npm/get-proto@1.0.1,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,get-proto,1.0.1,false,true,pkg:npm/get-proto@1.0.1,languages/php/project/coolify/package-lock.json
npm,gopd,1.2.0,false,false,pkg:npm/gopd@1.2.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,gopd,1.2.0,false,true,pkg:npm/gopd@1.2.0,languages/php/project/coolify/package-lock.json
npm,graceful-fs,4.2.11,false,true,pkg:npm/graceful-fs@4.2.11,languages/php/project/coolify/package-lock.json
npm,has-symbols,1.1.0,false,false,pkg:npm/has-symbols@1.1.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,has-symbols,1.1.0,false,true,pkg:npm/has-symbols@1.1.0,languages/php/project/coolify/package-lock.json
npm,has-tostringtag,1.0.2,false,false,pkg:npm/has-tostringtag@1.0.2,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,has-tostringtag,1.0.2,false,true,pkg:npm/has-tostringtag@1.0.2,languages/php/project/coolify/package-lock.json
npm,hasown,2.0.2,false,false,pkg:npm/hasown@2.0.2,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,hasown,2.0.2,false,true,pkg:npm/hasown@2.0.2,languages/php/project/coolify/package-lock.json
npm,ioredis,5.6.1,true,false,pkg:npm/ioredis@5.6.1,languages/php/project/coolify/package-lock.json
npm,jiti,2.6.1,false,true,pkg:npm/jiti@2.6.1,languages/php/project/coolify/package-lock.json
npm,laravel-echo,2.2.7,true,true,pkg:npm/laravel-echo@2.2.7,languages/php/project/coolify/package-lock.json
